"3134HASV6(Opens a new window)","10/17/2024","$20,000,000.00","3/.5","3.75","10/15/2027","MTN","Bermudan","USD","LOOP CAPITAL MARKETS LLC"
"3134HASU8(Opens a new window)","10/17/2024","$20,000,000.00","3/.5","4","10/15/2027","MTN","Bermudan","USD","LOOP CAPITAL MARKETS LLC"
"3134HAST1(Opens a new window)","10/17/2024","$10,000,000.00","5/.5","4.5","10/17/2029","MTN","Bermudan","USD","BOK FINANCIAL SECURITIES, INC."
"3134HASN4(Opens a new window)","10/17/2024","$5,000,000.00","5/1","4","10/17/2029","MTN","Bermudan","USD","MULTI-BANK SECURITIES"
"3134HASM6(Opens a new window)","10/17/2024","$15,000,000.00","10/1","5","10/17/2034","MTN","Bermudan","USD","BARCLAYS CAPITAL INC."
"3134HASA2(Opens a new window)","10/17/2024","$10,000,000.00","15/.25","5.3","10/17/2039","MTN","Bermudan","USD","MULTI-BANK SECURITIES"
"3134HARV7(Opens a new window)","10/17/2024","$10,000,000.00","20/.25","5.875","10/17/2044","MTN","Bermudan","USD","INSPEREX"
"3134HARV7(Opens a new window)","10/17/2024","$10,000,000.00","20/.25","5.875","10/17/2044","MTN","Bermudan","USD","INSPEREX"
"3134HARV7(Opens a new window)","10/17/2024","$10,000,000.00","20/.25","5.875","10/17/2044","MTN","Bermudan","USD","INSPEREX"
"3134HARJ4(Opens a new window)","10/17/2024","$10,000,000.00","15/.25","5.55","10/17/2039","MTN","Bermudan","USD","INSPEREX"
"3134HARM7(Opens a new window)","10/18/2024","$25,000,000.00","20/.08","5.8","10/18/2044","MTN","Bermudan","USD","BARCLAYS CAPITAL INC."
"3134HASL8(Opens a new window)","10/18/2024","$10,000,000.00","5/.5","4.92","10/09/2029","MTN","Bermudan","USD","UBS SECURITIES LLC"
"3134HASS3(Opens a new window)","10/18/2024","$25,000,000.00","5/.75","4.75","10/18/2029","MTN","Bermudan","USD","JEFFRIES & CO WELLS FARGO SECURITIES LLC"
"3134HASX2(Opens a new window)","10/18/2024","$15,000,000.00","5/.75","4.75","10/09/2029","MTN","Bermudan","USD","STIFEL, NICOLAUS, & CO. INC"
"3134HATB9(Opens a new window)","10/18/2024","$5,000,000.00","3/1","4.25","10/15/2027","MTN","Bermudan","USD","MULTI-BANK SECURITIES"
"3134HATB9(Opens a new window)","10/18/2024","$10,000,000.00","3/1","4.25","10/15/2027","MTN","Bermudan","USD","MULTI-BANK SECURITIES"
"3134HATE3(Opens a new window)","10/18/2024","$5,000,000.00","5/.75","4.75","10/18/2029","MTN","Bermudan","USD","SIEBERT WILLIAMS SHANK & CO, LLC"
"3134HATF0(Opens a new window)","10/18/2024","$10,000,000.00","4.5/1","4.55","04/17/2029","MTN","Bermudan","USD","UBS SECURITIES LLC"
"3134HATG8(Opens a new window)","10/18/2024","$10,000,000.00","10/.25","5","10/03/2034","MTN","Bermudan","USD","D.A. DAVIDSON & CO."
"3134HATH6(Opens a new window)","10/18/2024","$25,000,000.00","4.75/.75","4.7","07/18/2029","MTN","Bermudan","USD","RBC CAPITAL MARKETS, LLC"
"3134HATL7(Opens a new window)","10/18/2024","$300,000,000.00","2/.08","5.04","10/13/2026","GLOBAL MTN","Bermudan","USD","NOMURA SECURITIES INTERNATIONAL,INC"
"3134HATM5(Opens a new window)","10/21/2024","$300,000,000.00","3/.5","4.75","10/21/2027","GLOBAL MTN","Bermudan","USD","DAIWA CAPITAL MARKETS AMERICA INC MORGAN STANLEY & CO. LLC"
"3134HATP8(Opens a new window)","10/21/2024","$10,000,000.00","5/1","4.05","10/17/2029","MTN","Bermudan","USD","UBS SECURITIES LLC"
"3134HATQ6(Opens a new window)","10/21/2024","$100,000,000.00","3/.25","4.875","10/15/2027","MTN","Bermudan","USD","MORGAN STANLEY & CO. LLC"
"3134HATY9(Opens a new window)","10/22/2024","$10,000,000.00","5/.5","4.63","10/01/2029","MTN","Bermudan","USD","MULTI-BANK SECURITIES"
"3134HATW3(Opens a new window)","10/22/2024","$525,000,000.00","5/.75","4.86","10/22/2029","GLOBAL MTN","Bermudan","USD","WELLS FARGO SECURITIES LLC"
"3134HATV5(Opens a new window)","10/22/2024","$10,000,000.00","3/1","4.375","10/22/2027","MTN","Bermudan","USD","PIPER SANDLER & CO."
"3134HATT0(Opens a new window)","10/22/2024","$10,000,000.00","3/.25","4.875","10/22/2027","MTN","Bermudan","USD","UBS SECURITIES LLC"
"3134HATS2(Opens a new window)","10/22/2024","$15,000,000.00","5/.5","4.375","10/22/2029","MTN","Bermudan","USD","BREAN CAPITAL, LLC"
"3134HATD5(Opens a new window)","10/22/2024","$10,000,000.00","3/.5","3.75","10/22/2027","MTN","Bermudan","USD","MULTI-BANK SECURITIES"
"3134HASR5(Opens a new window)","10/22/2024","$15,000,000.00","2/.25","4","10/22/2026","MTN","Bermudan","USD","JANNEY MONTGOMERY SCOTT LLC"
"3134HATC7(Opens a new window)","10/23/2024","$5,000,000.00","4/.5","3.875","10/23/2028","MTN","Bermudan","USD","MULTI-BANK SECURITIES"
"3134HATK9(Opens a new window)","10/23/2024","$300,000,000.00","4/.25","5","10/23/2028","GLOBAL MTN","Bermudan","USD","NOMURA SECURITIES INTERNATIONAL,INC MORGAN STANLEY & CO. LLC"
"3134HATR4(Opens a new window)","10/23/2024","$10,000,000.00","4/1","4","10/23/2028","MTN","Bermudan","USD","FIFTH THIRD SECURITIES, INC."
"3134HATU7(Opens a new window)","10/23/2024","$5,000,000.00","4/.5","4","10/23/2028","MTN","Bermudan","USD","GREAT PACIFIC SECURITIES"
"3134HAUA9(Opens a new window)","10/23/2024","$15,000,000.00","5/.5","5","10/23/2029","MTN","Bermudan","USD","BREAN CAPITAL, LLC"
"3134HAUB7(Opens a new window)","10/23/2024","$15,000,000.00","4.5/.25","5.05","04/23/2029","MTN","Bermudan","USD","UBS SECURITIES LLC"
"3134HAUE1(Opens a new window)","10/23/2024","$30,000,000.00","2/1","4.25","10/23/2026","MTN","European","USD","INSPEREX WELLS FARGO SECURITIES LLC"
"3134HAUF8(Opens a new window)","10/23/2024","$10,000,000.00","5/1","4.25","10/23/2029","MTN","Bermudan","USD","HUNTINGTON SECURITIES, INC"
"3134HAUH4(Opens a new window)","10/23/2024","$300,000,000.00","2/.5","4.625","10/16/2026","GLOBAL MTN","Bermudan","USD","CITIGROUP GLOBAL MARKET INC."
"3134HATN3(Opens a new window)","10/24/2024","$18,125,000.00","5/.5","4","10/24/2029","MTN","Bermudan","USD","LOOP CAPITAL MARKETS LLC"
"3134HATX1(Opens a new window)","10/24/2024","$525,000,000.00","5/.25","5.21","10/24/2029","MTN","Bermudan","USD","RBC CAPITAL MARKETS, LLC"
"3134HATX1(Opens a new window)","10/24/2024","$175,000,000.00","5/.25","5.21","10/24/2029","MTN","Bermudan","USD","RBC CAPITAL MARKETS, LLC"
"3134HAUC5(Opens a new window)","10/24/2024","$10,000,000.00","3.5/1","4.54","04/24/2028","MTN","Bermudan","USD","PIPER SANDLER & CO."
"3134HAUD3(Opens a new window)","10/24/2024","$125,000,000.00","2/.5","4.6","10/23/2026","MTN","Bermudan","USD","RBC CAPITAL MARKETS, LLC"
"3134HAUG6(Opens a new window)","10/24/2024","$18,000,000.00","1.5/.5","4.23","02/24/2026","MTN","Bermudan","USD","RBC CAPITAL MARKETS, LLC"
"3134HAUJ0(Opens a new window)","10/24/2024","$25,000,000.00","4.75/.75","4.75","07/24/2029","MTN","Bermudan","USD","CASTLE OAK SECURITIES"
"3134HAUL5(Opens a new window)","10/24/2024","$20,000,000.00","3/.5","4","10/22/2027","MTN","Bermudan","USD","LOOP CAPITAL MARKETS LLC"
"3134HAUM3(Opens a new window)","10/24/2024","$17,000,000.00","3/.5","4.5","10/22/2027","MTN","Bermudan","USD","LOOP CAPITAL MARKETS LLC"
"3134HAUP6(Opens a new window)","10/24/2024","$50,000,000.00","5/.25","5.24","10/24/2029","MTN","Bermudan","USD","ACADEMY SECURITIES"
"3134HAUP6(Opens a new window)","10/24/2024","$10,000,000.00","5/.25","5.24","10/24/2029","MTN","Bermudan","USD","ACADEMY SECURITIES"
"3134HAUQ4(Opens a new window)","10/24/2024","$10,000,000.00","2.75/1","4.4","06/24/2027","MTN","Bermudan","USD","UBS SECURITIES LLC"
"3134HAVK6(Opens a new window)","10/25/2024","$500,000,000.00","5/.75","4.95","10/25/2029","MTN","Bermudan","USD","JEFFRIES & CO"
"3134HAVB6(Opens a new window)","10/25/2024","$20,000,000.00","5/.5","4.3","10/25/2029","MTN","Bermudan","USD","UBS SECURITIES LLC"
"3134HAUY7(Opens a new window)","10/25/2024","$5,000,000.00","3/.25","5","10/15/2027","MTN","Bermudan","USD","LOOP CAPITAL MARKETS LLC"
"3134HAUX9(Opens a new window)","10/25/2024","$15,000,000.00","5/.5","5","10/23/2029","MTN","Bermudan","USD","STIFEL, NICOLAUS, & CO. INC"
"3134HAUV3(Opens a new window)","10/25/2024","$15,000,000.00","2.25/.5","4.7","02/25/2027","MTN","Bermudan","USD","SAMUEL A. RAMIREZ & COMPANY, INC"
"3134HAUT8(Opens a new window)","10/25/2024","$5,000,000.00","5/.5","4.63","10/25/2029","MTN","Bermudan","USD","MULTI-BANK SECURITIES"
"3134HASP9(Opens a new window)","10/28/2024","$10,000,000.00","30/.25","6","10/28/2054","MTN","Bermudan","USD","INSPEREX MESIROW FINANCIAL"
"3134HATZ6(Opens a new window)","10/28/2024","$5,000,000.00","5/1","4.7","10/26/2029","MTN","Bermudan","USD","SAMUEL A. RAMIREZ & COMPANY, INC"
"3134HAUR2(Opens a new window)","10/28/2024","$100,000,000.00","3/.25","5","10/21/2027","MTN","Bermudan","USD","BARCLAYS CAPITAL INC. NOMURA SECURITIES INTERNATIONAL,INC"
"3134HAUR2(Opens a new window)","10/28/2024","$200,000,000.00","3/.25","5","10/21/2027","MTN","Bermudan","USD","BARCLAYS CAPITAL INC. NOMURA SECURITIES INTERNATIONAL,INC"
"3134HAUS0(Opens a new window)","10/28/2024","$50,000,000.00","5/.5","5.05","10/25/2029","MTN","Bermudan","USD","UBS SECURITIES LLC"
"3134HAVA8(Opens a new window)","10/28/2024","$10,000,000.00","3/1","4","10/28/2027","MTN","Bermudan","USD","MULTI-BANK SECURITIES"
"3134HAVH3(Opens a new window)","10/28/2024","$10,000,000.00","5/.25","5.2","10/24/2029","MTN","Bermudan","USD","UBS SECURITIES LLC"
"3134HAVP5(Opens a new window)","10/28/2024","$25,000,000.00","1.5/.5","4.45","02/24/2026","MTN","Bermudan","USD","STIFEL, NICOLAUS, & CO. INC"
"3134HAVQ3(Opens a new window)","10/28/2024","$5,000,000.00","2.25/1","3.875","02/24/2027","MTN","European","USD","GREAT PACIFIC SECURITIES"
"3134HAVF7(Opens a new window)","10/29/2024","$10,000,000.00","5/1","4.25","10/29/2029","MTN","Bermudan","USD","HUNTINGTON SECURITIES, INC"
"3134HAVJ9(Opens a new window)","10/29/2024","$10,000,000.00","5/.5","4.125","10/29/2029","MTN","Bermudan","USD","LOOP CAPITAL MARKETS LLC"
"3134HAVN0(Opens a new window)","10/29/2024","$35,000,000.00","5/1","4.75","10/17/2029","MTN","Bermudan","USD","PIPER SANDLER & CO. STIFEL, NICOLAUS, & CO. INC"
"3134HAVE0(Opens a new window)","10/30/2024","$100,000,000.00","5/.25","5.25","10/30/2029","MTN","Bermudan","USD","DAIWA CAPITAL MARKETS AMERICA INC MORGAN STANLEY & CO. LLC"
"3134HAVG5(Opens a new window)","10/30/2024","$300,000,000.00","2/.25","4.85","10/30/2026","MTN","Bermudan","USD","DAIWA CAPITAL MARKETS AMERICA INC FIRST HORIZON BANK MORGAN STANLEY & CO. LLC"
"3134HAVR1(Opens a new window)","10/30/2024","$5,000,000.00","2/.5","4.125","10/30/2026","MTN","Bermudan","USD","GREAT PACIFIC SECURITIES"
"3134HAVT7(Opens a new window)","10/30/2024","$525,000,000.00","5/.75","4.95","10/30/2029","MTN","Bermudan","USD","MORGAN STANLEY & CO. LLC"
"3134HAVU4(Opens a new window)","10/30/2024","$10,000,000.00","5/.5","4.5","10/30/2029","MTN","Bermudan","USD","BREAN CAPITAL, LLC"
"3134HAVV2(Opens a new window)","10/30/2024","$15,000,000.00","3/1","4","10/29/2027","MTN","Bermudan","USD","MULTI-BANK SECURITIES"
"3134HAVY6(Opens a new window)","10/30/2024","$3,000,000,000.00","1.5 YR","0","05/07/2026","GLOBAL MTN","N/A","USD","LOOP CAPITAL MARKETS LLC RBC CAPITAL MARKETS, LLC MORGAN STANLEY & CO. LLC"
"3134HAVZ3(Opens a new window)","10/30/2024","$15,000,000.00","3/1","4.55","10/29/2027","MTN","Bermudan","USD","FIRST HORIZON BANK"
"3134HAWA7(Opens a new window)","10/30/2024","$4,000,000,000.00","2 YR","0","10/29/2026","GLOBAL MTN","N/A","USD","LOOP CAPITAL MARKETS LLC RBC CAPITAL MARKETS, LLC MORGAN STANLEY & CO. LLC"
"3134HAVS9(Opens a new window)","11/01/2024","$10,000,000.00","3.75/.75","4.6","08/01/2028","MTN","Bermudan","USD","BOK FINANCIAL SECURITIES, INC."
"3134HAWH2(Opens a new window)","11/01/2024","$25,000,000.00","5/.5","4.375","11/01/2029","MTN","Bermudan","USD","FIRST HORIZON BANK"
"3134HAWP4(Opens a new window)","11/01/2024","$25,000,000.00","10/.5","5.47","11/01/2034","MTN","Bermudan","USD","WELLS FARGO SECURITIES LLC"
"3134HAWQ2(Opens a new window)","11/01/2024","$10,000,000.00","2.5/1.5","4.2","07/01/2027","MTN","European","USD","SAMUEL A. RAMIREZ & COMPANY, INC"
"3134HAWR0(Opens a new window)","11/01/2024","$50,000,000.00","4/.5","5","11/01/2028","MTN","Bermudan","USD","JEFFRIES & CO"
"3134HAWL3(Opens a new window)","11/04/2024","$5,000,000.00","2.5/1","3.75","05/04/2027","MTN","Bermudan","USD","SOUTHSTATE|DUNCANWILLIAMS SECURITIE"
"3134HAWU3(Opens a new window)","11/04/2024","$5,000,000.00","3/.25","5","11/04/2027","MTN","Bermudan","USD","LOOP CAPITAL MARKETS LLC"
"3134HAWY5(Opens a new window)","11/04/2024","$10,000,000.00","4.75/.75","4.8","06/25/2029","MTN","Bermudan","USD","UBS SECURITIES LLC"
"3134HAWZ2(Opens a new window)","11/04/2024","$15,000,000.00","3/.25","5","11/04/2027","MTN","Bermudan","USD","ACADEMY SECURITIES"
"3134HAVX8(Opens a new window)","11/05/2024","$35,000,000.00","5/.25","5.25","11/05/2029","MTN","Bermudan","USD","SIEBERT WILLIAMS SHANK & CO, LLC"
"3134HAVX8(Opens a new window)","11/05/2024","$10,000,000.00","5/.25","5.25","11/05/2029","MTN","Bermudan","USD","SIEBERT WILLIAMS SHANK & CO, LLC"
"3134HAVX8(Opens a new window)","11/05/2024","$10,000,000.00","5/.25","5.25","11/05/2029","MTN","Bermudan","USD","SIEBERT WILLIAMS SHANK & CO, LLC"
"3134HAVX8(Opens a new window)","11/05/2024","$20,000,000.00","5/.25","5.25","11/05/2029","MTN","Bermudan","USD","SIEBERT WILLIAMS SHANK & CO, LLC"
"3134HAWB5(Opens a new window)","11/05/2024","$25,000,000.00","5/.25","5.25","11/05/2029","MTN","Bermudan","USD","CASTLE OAK SECURITIES"
"3134HAWC3(Opens a new window)","11/05/2024","$15,000,000.00","5/.25","5.15","11/05/2029","MTN","Bermudan","USD","UBS SECURITIES LLC"
"3134HAWE9(Opens a new window)","11/05/2024","$5,000,000.00","5/1","4.78","11/05/2029","MTN","Bermudan","USD","MULTI-BANK SECURITIES"
"3134HAWK5(Opens a new window)","11/05/2024","$10,000,000.00","5/.25","5.15","11/05/2029","MTN","Bermudan","USD","HILLTOP SECURITIES, INC."
"3134HAWK5(Opens a new window)","11/05/2024","$10,000,000.00","5/.25","5.15","11/05/2029","MTN","Bermudan","USD","HILLTOP SECURITIES, INC."
"3134HAXA6(Opens a new window)","11/05/2024","$25,000,000.00","3/.25","5","11/05/2027","MTN","Bermudan","USD","BARCLAYS CAPITAL INC."
"3134HAXB4(Opens a new window)","11/05/2024","$10,000,000.00","5/.75","4.86","11/05/2029","MTN","Bermudan","USD","RAYMOND JAMES"
"3134HAXC2(Opens a new window)","11/05/2024","$25,000,000.00","5/.25","5.27","11/05/2029","MTN","Bermudan","USD","MESIROW FINANCIAL"
"3134HATJ2(Opens a new window)","11/06/2024","$50,000,000.00","7/.5","5.02","11/06/2031","MTN","Bermudan","USD","BREAN CAPITAL, LLC"
"3134HAWG4(Opens a new window)","11/06/2024","$5,000,000.00","5/1","4.25","11/06/2029","MTN","Bermudan","USD","LOOP CAPITAL MARKETS LLC"
"3134HAWN9(Opens a new window)","11/06/2024","$25,000,000.00","5/2","4","11/06/2029","MTN","Bermudan","USD","LOOP CAPITAL MARKETS LLC"
"3134HAWT6(Opens a new window)","11/06/2024","$20,000,000.00","10/.25","5.5","11/06/2034","MTN","Bermudan","USD","D.A. DAVIDSON & CO."
"3134HAWV1(Opens a new window)","11/06/2024","$10,000,000.00","5/1","4.3","11/06/2029","MTN","Bermudan","USD","BREAN CAPITAL, LLC"
"3134HAXF5(Opens a new window)","11/06/2024","$25,000,000.00","10/.25","5.625","11/06/2034","MTN","Bermudan","USD","MESIROW FINANCIAL"
"3134HAWW9(Opens a new window)","11/07/2024","$10,000,000.00","2.75/.75","4.55","08/06/2027","MTN","Bermudan","USD","UBS SECURITIES LLC"
"3134HAWX7(Opens a new window)","11/07/2024","$50,000,000.00","5/.5","5","11/07/2029","MTN","Bermudan","USD","BARCLAYS CAPITAL INC. RAYMOND JAMES"
"3134HAXD0(Opens a new window)","11/07/2024","$15,000,000.00","20/.25","6","11/07/2044","MTN","Bermudan","USD","BARCLAYS CAPITAL INC."
"3134HAXD0(Opens a new window)","11/07/2024","$15,000,000.00","20/.25","6","11/07/2044","MTN","Bermudan","USD","BARCLAYS CAPITAL INC."
"3134HAXD0(Opens a new window)","11/07/2024","$35,000,000.00","20/.25","6","11/07/2044","MTN","Bermudan","USD","BARCLAYS CAPITAL INC."
"3134HAXH1(Opens a new window)","11/07/2024","$10,000,000.00","4/.5","4.85","11/07/2028","MTN","Bermudan","USD","PIPER SANDLER & CO."
"3134HAXK4(Opens a new window)","11/07/2024","$25,000,000.00","5/.5","5.1","11/07/2029","MTN","Bermudan","USD","WELLS FARGO SECURITIES LLC JEFFRIES & CO"
"3134HAXK4(Opens a new window)","11/07/2024","$50,000,000.00","5/.5","5.1","11/07/2029","MTN","Bermudan","USD","WELLS FARGO SECURITIES LLC JEFFRIES & CO"
"3134HAXK4(Opens a new window)","11/07/2024","$102,500,000.00","5/.5","5.1","11/07/2029","MTN","Bermudan","USD","WELLS FARGO SECURITIES LLC JEFFRIES & CO"
"3134HAXM0(Opens a new window)","11/07/2024","$55,000,000.00","5/.25","7","11/07/2029","MTN","Bermudan","USD","LOOP CAPITAL MARKETS LLC"
"3134HAXV0(Opens a new window)","11/07/2024","$10,000,000.00","5/1","4.92","11/07/2029","MTN","Bermudan","USD","PIPER SANDLER & CO."
"3134HAYM9(Opens a new window)","11/08/2024","$25,000,000.00","5/.5","5.1","11/08/2029","MTN","Bermudan","USD","JEFFRIES & CO RBC CAPITAL MARKETS, LLC WELLS FARGO SECURITIES LLC"
"3134HAYF4(Opens a new window)","11/08/2024","$5,000,000.00","4/.5","4.25","11/06/2028","MTN","Bermudan","USD","GREAT PACIFIC SECURITIES"
"3134HAYB3(Opens a new window)","11/08/2024","$10,000,000.00","5/.5","4.5","11/08/2029","MTN","Bermudan","USD","UBS SECURITIES LLC"
"3134HAXZ1(Opens a new window)","11/08/2024","$10,000,000.00","4/.75","4.9","11/07/2028","MTN","Bermudan","USD","UBS SECURITIES LLC"
"3134HAXY4(Opens a new window)","11/08/2024","$10,000,000.00","10/.25","8.5","11/06/2034","MTN","Bermudan","USD","LOOP CAPITAL MARKETS LLC"
"3134HAXW8(Opens a new window)","11/08/2024","$50,000,000.00","4/.5","5","11/08/2028","MTN","Bermudan","USD","JEFFRIES & CO RBC CAPITAL MARKETS, LLC WELLS FARGO SECURITIES LLC"
"3134HAXU2(Opens a new window)","11/08/2024","$10,000,000.00","5/.75","5","11/08/2029","MTN","Bermudan","USD","ROBERT W. BAIRD & CO. INCORPORATED"
"3134HAXG3(Opens a new window)","11/08/2024","$10,000,000.00","3/.5","4.675","11/08/2027","MTN","Bermudan","USD","FIFTH THIRD SECURITIES, INC."
"3134HAXL2(Opens a new window)","11/12/2024","$140,000,000.00","3/.25","5","11/12/2027","MTN","Bermudan","USD","ACADEMY SECURITIES BARCLAYS CAPITAL INC."
"3134HAXP3(Opens a new window)","11/12/2024","$5,000,000.00","3/1","4","11/12/2027","MTN","Bermudan","USD","MULTI-BANK SECURITIES"
"3134HAXP3(Opens a new window)","11/12/2024","$10,000,000.00","3/1","4","11/12/2027","MTN","Bermudan","USD","MULTI-BANK SECURITIES"
"3134HAXS7(Opens a new window)","11/12/2024","$750,000,000.00","3/.25","5","11/12/2027","GLOBAL MTN","Bermudan","USD","ACADEMY SECURITIES BARCLAYS CAPITAL INC. WELLS FARGO SECURITIES LLC"
"3134HAXT5(Opens a new window)","11/12/2024","$125,000,000.00","5/.75","5","11/07/2029","MTN","Bermudan","USD","JEFFRIES & CO RBC CAPITAL MARKETS, LLC UBS SECURITIES LLC"
"3134HAYA5(Opens a new window)","11/12/2024","$50,000,000.00","3/.25","6","11/12/2027","MTN","Bermudan","USD","LOOP CAPITAL MARKETS LLC"
"3134HAYE7(Opens a new window)","11/12/2024","$50,000,000.00","3/.25","4.65","11/12/2027","MTN","Bermudan","USD","RBC CAPITAL MARKETS, LLC"
"3134HAYG2(Opens a new window)","11/12/2024","$10,000,000.00","30/.25","5","11/12/2054","MTN","Bermudan","USD","MULTI-BANK SECURITIES"
"3134HAYS6(Opens a new window)","11/12/2024","$10,000,000.00","2/1","4.3","11/12/2026","MTN","Bermudan","USD","SOUTHSTATE|DUNCANWILLIAMS SECURITIE"
"3134HAYT4(Opens a new window)","11/12/2024","$10,000,000.00","2/.75","4.375","11/12/2026","MTN","Bermudan","USD","SOUTHSTATE|DUNCANWILLIAMS SECURITIE"
"3134HAYV9(Opens a new window)","11/12/2024","$10,000,000.00","5/1.5","4.67","11/07/2029","MTN","Bermudan","USD","UBS SECURITIES LLC"
"3134HAYX5(Opens a new window)","11/12/2024","$20,000,000.00","3/.5","4.375","11/12/2027","MTN","Bermudan","USD","LOOP CAPITAL MARKETS LLC"
"3134HAYY3(Opens a new window)","11/12/2024","$20,000,000.00","3/.5","4.375","11/12/2027","MTN","Bermudan","USD","LOOP CAPITAL MARKETS LLC"
"3134HAYZ0(Opens a new window)","11/12/2024","$20,000,000.00","3/.25","4.375","11/12/2027","MTN","Bermudan","USD","LOOP CAPITAL MARKETS LLC"
"3134HAZA4(Opens a new window)","11/12/2024","$10,000,000.00","3/1","4.6","11/12/2027","MTN","Bermudan","USD","PNC CAPITAL MARKETS"
"3134HAZB2(Opens a new window)","11/12/2024","$10,000,000.00","2/1","4.4","11/12/2026","MTN","Bermudan","USD","PNC CAPITAL MARKETS"
"3134HAXE8(Opens a new window)","11/13/2024","$10,000,000.00","5/.5","5.02","11/13/2029","MTN","Bermudan","USD","BREAN CAPITAL, LLC"
"3134HAXQ1(Opens a new window)","11/13/2024","$25,000,000.00","5/.5","4.5","11/13/2029","MTN","Bermudan","USD","SIEBERT WILLIAMS SHANK & CO, LLC"
"3134HAYD9(Opens a new window)","11/13/2024","$5,000,000.00","5/1","4.875","11/13/2029","MTN","Bermudan","USD","MULTI-BANK SECURITIES"
"3134HAYK3(Opens a new window)","11/13/2024","$5,000,000.00","5/1","4.3","11/13/2029","MTN","Bermudan","USD","MULTI-BANK SECURITIES"
"3134HAYK3(Opens a new window)","11/13/2024","$5,000,000.00","5/1","4.3","11/13/2029","MTN","Bermudan","USD","MULTI-BANK SECURITIES"
"3134HAYP2(Opens a new window)","11/13/2024","$10,000,000.00","5/.25","5.15","11/13/2029","MTN","Bermudan","USD","PIPER SANDLER & CO."
"3134HAYR8(Opens a new window)","11/13/2024","$5,000,000.00","5/.5","4.25","11/13/2029","MTN","European","USD","MULTI-BANK SECURITIES"
"3134HAYW7(Opens a new window)","11/13/2024","$10,000,000.00","5/2","4.55","11/13/2029","MTN","Bermudan","USD","UBS SECURITIES LLC"
"3134HAZC0(Opens a new window)","11/13/2024","$100,000,000.00","5/.5","5.05","11/13/2029","MTN","Bermudan","USD","JEFFRIES & CO RBC CAPITAL MARKETS, LLC WELLS FARGO SECURITIES LLC"
"3134HAZG1(Opens a new window)","11/13/2024","$10,000,000.00","5/1.75","4.62","11/13/2029","MTN","Bermudan","USD","FIRST HORIZON BANK"
"3134HAZX4(Opens a new window)","11/14/2024","$10,000,000.00","10/.25","5.6","11/14/2034","MTN","Bermudan","USD","PIPER SANDLER & CO."
"3134HAZW6(Opens a new window)","11/14/2024","$10,000,000.00","5/.25","5.05","11/14/2029","MTN","Bermudan","USD","SIEBERT WILLIAMS SHANK & CO, LLC UBS SECURITIES LLC"
"3134HAZU0(Opens a new window)","11/14/2024","$10,000,000.00","10/1","5.32","11/14/2034","MTN","Bermudan","USD","PIPER SANDLER & CO."
"3134HAZT3(Opens a new window)","11/14/2024","$10,000,000.00","3/1","4.65","11/10/2027","MTN","Bermudan","USD","UBS SECURITIES LLC"
"3134HAZS5(Opens a new window)","11/14/2024","$10,000,000.00","10/.25","8.75","11/14/2034","MTN","Bermudan","USD","LOOP CAPITAL MARKETS LLC"
"3134HAZQ9(Opens a new window)","11/14/2024","$5,000,000.00","3/1","4.65","11/12/2027","MTN","Bermudan","USD","MULTI-BANK SECURITIES"
"3134HAZJ5(Opens a new window)","11/14/2024","$25,000,000.00","4.75/.75","5","08/14/2029","MTN","Bermudan","USD","JEFFRIES & CO RBC CAPITAL MARKETS, LLC UBS SECURITIES LLC"
"3134HAZF3(Opens a new window)","11/14/2024","$10,000,000.00","10/.25","8.5","11/14/2034","MTN","Bermudan","USD","LOOP CAPITAL MARKETS LLC"
"3134HAZD8(Opens a new window)","11/14/2024","$20,000,000.00","5/1","4.5","11/14/2029","MTN","Bermudan","USD","HUNTINGTON SECURITIES, INC"
"3134HAYQ0(Opens a new window)","11/14/2024","$15,000,000.00","10/.5","5.5","11/14/2034","MTN","Bermudan","USD","MESIROW FINANCIAL"
"3134HAYJ6(Opens a new window)","11/14/2024","$15,000,000.00","5/.25","5.25","11/14/2029","MTN","Bermudan","USD","STONEX FINANCIAL INC."
"3134HAXX6(Opens a new window)","11/14/2024","$10,000,000.00","5/.25","4.75","11/14/2029","MTN","Bermudan","USD","HILLTOP SECURITIES, INC."
"3134HAXN8(Opens a new window)","11/14/2024","$25,000,000.00","5/.25","5.25","11/14/2029","MTN","Bermudan","USD","STONEX FINANCIAL INC."
"3134HAXJ7(Opens a new window)","11/14/2024","$10,000,000.00","5/.25","5","11/14/2029","MTN","Bermudan","USD","D.A. DAVIDSON & CO."
"3134HAXJ7(Opens a new window)","11/14/2024","$10,000,000.00","5/.25","5","11/14/2029","MTN","Bermudan","USD","D.A. DAVIDSON & CO."
"3134HAXJ7(Opens a new window)","11/14/2024","$10,000,000.00","5/.25","5","11/14/2029","MTN","Bermudan","USD","D.A. DAVIDSON & CO."
"3134HAA60(Opens a new window)","11/15/2024","$10,000,000.00","3/.5","4.75","11/15/2027","MTN","Bermudan","USD","PIPER SANDLER & CO."
"3134HAA78(Opens a new window)","11/15/2024","$25,000,000.00","5/.5","4.45","11/15/2029","MTN","Bermudan","USD","UBS SECURITIES LLC"
"3134HAA78(Opens a new window)","11/15/2024","$10,000,000.00","5/.5","4.45","11/15/2029","MTN","Bermudan","USD","UBS SECURITIES LLC"
